Tweet Id,Text,Name,Screen Name,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,Media URLs,URLs,Hashtags,Mentions
1205451893297860608,"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",Emily rose,rosey_emilyrose,Fri Dec 13 11:38:22 +0000 2019,0,1446,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,1,0
1205451892521914368,"#notmygovernment  The people of the UK have voted quite clearly for:
1. the end of the UK
2. a hard or no deal Brexit for England and Wales
3. a reduction in democratic and human rights
4. a reduction in free health and social care",Carol Weaver PPC ??,CarolKibworth,Fri Dec 13 11:38:22 +0000 2019,2,1,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,,0,1,0
1205451903045423105,"The worst thing about last night was Jo Swinson's Lib/Dems trying to get Kensington. A seat certain to go to Labour due to Grenfell is now in the hands of the Tories.
So sorry for the victims. More than ever we need to shout for justice. #notmygovernment",???3??nY??,jennycantsurf,Fri Dec 13 11:38:24 +0000 2019,0,11,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,0,1,0
1205451908581937157,"#r4today was so busy still banging the anti-semitism drum they missed this from Muslim Council of Britain:""there's a palpable sense of fear amongst Muslim communities...Now we worry that Islamophobia is “oven-ready” for government."" #notmygovernment #ElectionResults2019",Murph,Pinkmurf,Fri Dec 13 11:38:25 +0000 2019,0,223,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,3,0
1205451907818491904,"The tearful #notmygovernment  hashtag appears to be trending.

Could you ease up a bit #notmygovernment tweeters, I've worn out at least two sad Trombones this morning ??",the doctor,thedoctorxxx,Fri Dec 13 11:38:25 +0000 2019,0,3,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,2,0
1205451907369701378,now you all need to stop pretending it's only the 1% or incredibly rich private school lads who vote Tory and recognise it's your mates and your colleagues and your family. stop distancing yourself from the problem and start TALKING about fucking POLITICS #notmygovernment,Anna Coopey,anna_coopey,Fri Dec 13 11:38:25 +0000 2019,0,991,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,1,0
1205451912474234880,"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",chantelle ???????,brownin___,Fri Dec 13 11:38:26 +0000 2019,0,1233,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,2,0
1205451911543083008,"Notte durissima. 
Tornai in Europa, nel 2012, anche perch? Londra mi offriva la possibilit? di aiutare chi ne aveva pi? bisogno. 
Dopo questa notte, i senzatetto, i disabili, i malati, gli anziani, gli immigrati, avranno ancora pi? bisogno di noi.
Io non scappo.
#notmygovernment",raffa zio,fefebaraonda,Fri Dec 13 11:38:26 +0000 2019,0,11,Italian,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,1,0
1205451910871953408,"So the UK said fuck it to the students, the nurses, the teachers and the children today. Why? What did they do that was so bad that they had to be stripped of their future and their happiness???#notmygovernment",Em,emily_774,Fri Dec 13 11:38:26 +0000 2019,0,514,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,1,0
1205451917058617344,"if the nhs is privatised i won’t be able to afford anti-depressants which means i cant guarantee my safety, i cant afford testosterone which means i’m trapped in a body that isn’t mine, i can’t afford treatment for my skin which means i’ll + #notmygovernment #NotMyPrimeMinister",Jayson?L?cio,jaysonisverygay,Fri Dec 13 11:38:27 +0000 2019,0,8,English,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Retweet,,,0,2,0
1205451916798517249,"If you can lie without consequence, why would anyone tell the truth?

It seems the UK has followed the US into the abyss.

Little England is here and is likely to go low, taking many others with it...

#notmygovernment #Friday13th https://t.co/B0OvOpMTkH",Janet Pirrie,JanetLPirrie,Fri Dec 13 11:38:27 +0000 2019,0,450,English,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Retweet,Photo,https://pbs.twimg.com/media/ELpwKKDWkAAcpBH.jpg ,0,2,0
1205451914411991042,"How I feel going into work today 
#devastated
#notmygovernment https://t.co/fgWJ4AE3BX",Abbie Mowatt,AbbieX0806,Fri Dec 13 11:38:27 +0000 2019,0,234,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,https://pbs.twimg.com/media/ELpqx4tWwAAVOre.jpg ,0,2,0
1205451920955060226,"They're calling themselves ""The People's Government"". They make me feel sick. 

#notmygovernment",Emily rose,rosey_emilyrose,Fri Dec 13 11:38:28 +0000 2019,0,574,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,1,0
1205451925610733568,"What have you done Britain?

I no longer feel proud to be British when we vote for poverty and the loss of our NHS.

Like the USA have just voted in a criminal to run this country into the ground

I just feel numb right now, stabbed in the back by my own class

#notmygovernment",Anna Coopey,anna_coopey,Fri Dec 13 11:38:29 +0000 2019,0,376,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,1,0
1205451923689803776,"How does this country have collective amnesia?! Have you forgotten all the lies Boris has told? All the horrible things the Tories have done? All the suffering that they have caused and don't care about?
... Nah, y'all just don't care.
#notmygovernment #generalelection2019",W~ #ENDViolence #VoteLabour,Widzz_icicles,Fri Dec 13 11:38:29 +0000 2019,2,0,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,0,2,0
1205451933210820610,#notmygovernment,nicole is going to miss the nhs,n1c0l3_1411,Fri Dec 13 11:38:31 +0000 2019,0,1,Undetermined,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,1,0
1205451936843079681,"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",??,marcccieee,Fri Dec 13 11:38:32 +0000 2019,0,1233,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,2,0
1205451935823933440,"Those tweeting #notmygovernment ,it is, get used to it, the NHS will still be here in 5 years, Austerity will have ended, Brexit will be done, more nurses &amp; police in place, more funding for education &amp; climate change, &amp; by the way the majority they have will see them win #GE2024",Jonny B,jonnybraham,Fri Dec 13 11:38:32 +0000 2019,4,2,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,,0,2,0
1205451935811289089,"What this election has shown is you don’t ridicule the 17.4 million leavers. The signal is clear, remoaners have been voted out, we haven’t changed our minds. #GeneralElection #notmygovernment",Wendy Morris??????????????????,wendmorris,Fri Dec 13 11:38:32 +0000 2019,0,1,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,0,2,0
1205451935467393024,"With this election we have achieved something truly remarkable; something even I did not think was possible. Making people feel even more ashamed to be British.
#notmygovernment #ElectionResults2019",Judd - #FBPE,JmoonyJudd,Fri Dec 13 11:38:32 +0000 2019,0,462,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,0,2,0
1205451934867632129,"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",LORD OF THE SOUTH????????,jaynzegwu,Fri Dec 13 11:38:32 +0000 2019,0,1233,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,2,0
1205451942199214081,"If you *really* hated the Tory Government, you'd refuse to pay any taxes or take a penny from them in welfare benefits, right?

#notmygovernment",andy stubbington,andystubbington,Fri Dec 13 11:38:33 +0000 2019,0,86,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,1,0
1205451941813329921,"The majority in the UK voted for  #Remain parties, Guy :  FPTP meant that the seats won &amp; lost do not reflect the votes cast.  We are still here - this is #notmygovernment https://t.co/QDjRI05qHA",Proud Saboteur #PeoplesVote #FBPE,pw_pwd,Fri Dec 13 11:38:33 +0000 2019,0,7,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,1,2,0
1205451939825238016,"I'm sorry. I'm sorry to those on the streets, I'm sorry to those families surviving on food banks, I'm sorry to the children with no heating at home, I'm sorry to those who despite living in the 5th richest country are living in poverty. I'm so sorry. ?? #notmygovernment",Gemma,GemmaRoseG,Fri Dec 13 11:38:33 +0000 2019,0,416,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,0,1,0
1205451946842296320,took this picture on wednesday. knew I’d get to use it today. me @ britain. #notmygovernment https://t.co/o0AHqid3Ua,Tim H,tangodelta37,Fri Dec 13 11:38:34 +0000 2019,0,214,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/ELpxfn_XsAAAB3M.jpg ,0,1,0
1205451944011149312,"stressed enough being diagnosed with severe scoliosis this year &amp; waiting for scans for causes, now i have to stress about possibly not being able to afford treatments and appts to monitor it?? Already waited 11 months for a hospital appt how can it get any worse #notmygovernment",Anna Coopey,anna_coopey,Fri Dec 13 11:38:34 +0000 2019,0,125,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,1,0
1205451942820024321,"So many losers on this hashtag #notmygovernment all claiming they're leaving the country, if they'd have done it earlier we could have saved Thomas Cook ?? #GE19 #BorisJohnson",Mandie Morrisey,MandieMorrisey,Fri Dec 13 11:38:34 +0000 2019,0,86,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,3,0
1205451948100587520,it’s NOT Corbyn fault. Corbyn isn’t the problem.  Maybe certain fractions within the Labour Party should have supported him more and stopped backstabbing. If Labours own party can’t be seen support itself....well ??#notmygovernment #GenralElection2019 #CORBYNRESIGN,07784 476806,Derek07784,Fri Dec 13 11:38:35 +0000 2019,0,96,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,3,0
1205451947962224641,"I've had mud and rocks thrown at me for wearing a veil, Ive gotten islamophobe comments on the way home from long days at uni, being called a letterbox has become normal. The thought of the country being led by one of the biggest racists is truly devastating #notmygovernment",Tommy,Amazing_Tomos,Fri Dec 13 11:38:35 +0000 2019,0,66,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,1,0
1205451947383382022,"With this election we have achieved something truly remarkable; something even I did not think was possible. Making people feel even more ashamed to be British.
#notmygovernment #ElectionResults2019",???? ??????????.???????????????????????? ????,MarstersMcewan,Fri Dec 13 11:38:35 +0000 2019,0,462,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,2,0
1205451954010411009,"The UK will never succeed while we have the crybaby generation. Traditionally after a vote you'd get behind it and make it work, now it seems after a vote the losers try their best to make it fail at the expense of millions of people. #UKelection2019 #NotMyGovernment",Grant Topp,GrantTopp,Fri Dec 13 11:38:36 +0000 2019,2,0,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,,0,2,0
1205451953926475777,"Despite enduring vile trolling the last 24 hours, I'm never going to give up fighting for what I believe is right. I will not set aside my values. I will not cease campaigning for a better, fairer, sustainable world. My legacy will be that I never gave up hope.
#NotMyGovernment",Samillian,Samillian1968,Fri Dec 13 11:38:36 +0000 2019,0,58,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,1,0
1205451956225007617,#notmygovernment it is now ???????? 2-0 to brexit,UK Adult Webcams,ukadultwebcams,Fri Dec 13 11:38:37 +0000 2019,1,0,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,,0,1,0
1205451961996390400,"Little England it appears! @BBCNews @itn @SkyNewsBreak Why on earth do we need 2b seeing live coverage from all of you of a car driving to the palace, then live coverage of it parked outside &amp; return #wtf? It does this every week! Friday the 13th indeed #notmygovernment #ToryWin",Kev Z,Kevz121uk,Fri Dec 13 11:38:38 +0000 2019,0,0,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,,0,3,3
1205451961442721793,"This really says a lot @jeremycorbyn, the future is red. #notmygovernment https://t.co/a0cWNOblKl",BM??,b3th_15,Fri Dec 13 11:38:38 +0000 2019,0,32,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,https://pbs.twimg.com/media/ELp6wCdX0AExWvW.jpg ,0,1,1
1205451961128169472,#notmygovernment https://t.co/6nHRZ5Kner,Bawjaws????????????????????????????,Jaylew73,Fri Dec 13 11:38:38 +0000 2019,1,0,Undetermined,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,Photo,https://pbs.twimg.com/media/ELqgJBtWoAEsrFU.jpg ,0,1,0
1205451965985173509,"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",Aoife Sherry,xaoifesherryx,Fri Dec 13 11:38:39 +0000 2019,0,1446,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,1,0
1205451965561556992,"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",Emily rose,rosey_emilyrose,Fri Dec 13 11:38:39 +0000 2019,0,1233,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,2,0
1205451970569478144,#notmygovernment If you voted for Conservatives then you are responsible for the injustice that the grenfell victims have received and you’re disgusting.,Sammy,SameyahAhmed,Fri Dec 13 11:38:40 +0000 2019,0,65,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,1,0
1205451969348997121,#NotMyPrimeMinister and #notmygovernment  Is comedy gold ?? full of Greta Thunberg Bots that dont understand politics ????????  PS boris is your Prime Minister and Conservatives are your government,Jason Hawkins,jasonhawkins87,Fri Dec 13 11:38:40 +0000 2019,1,0,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,,,0,2,0
1205451968157757440,"This is Seb. He has Down’s syndrome. If you were sick, he would nurse you. If you were hungry, he would give you his crisps. If you were cold, he would give you the shirt off his back. If you couldnt cross the road, he would help you. Sad it isn’t reciprocated #notmygovernment https://t.co/ppcLcbjzi2",smokinKones,SmokinKones,Fri Dec 13 11:38:40 +0000 2019,0,46,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,https://pbs.twimg.com/media/ELqDpBrWsAIvyxy.jpg ,0,1,0
1205451976076615682,Why the UK have to be so STUPID???? #notmygovernment https://t.co/HqpLTaSht0,Wake Up Hoes,MarleyWilliams_,Fri Dec 13 11:38:41 +0000 2019,1,0,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tweet,Photo,https://pbs.twimg.com/media/ELqgLi-W4AA74NE.jpg ,0,1,0
1205451975049064450,now you all need to stop pretending it's only the 1% or incredibly rich private school lads who vote Tory and recognise it's your mates and your colleagues and your family. stop distancing yourself from the problem and start TALKING about fucking POLITICS #notmygovernment,tim keegan,timmyvoe,Fri Dec 13 11:38:41 +0000 2019,0,991,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,1,0
1205451974801539072,"What have you done Britain?

I no longer feel proud to be British when we vote for poverty and the loss of our NHS.

Like the USA have just voted in a criminal to run this country into the ground

I just feel numb right now, stabbed in the back by my own class

#notmygovernment",Name cannot be blank,BojoIsAWasteman,Fri Dec 13 11:38:41 +0000 2019,0,376,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,1,0
1205451979322986496,I don't want people to die because they can't afford healthcare. I don't want children unable to be educated because schools can't afford to run. I don't want more people to be homeless and using food banks. I don't want our public services falling apart. This is #notmygovernment,Anna Coopey,anna_coopey,Fri Dec 13 11:38:42 +0000 2019,0,634,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,1,0
1205451977230094341,#notmygovernment If you voted for Conservatives then you are responsible for the injustice that the grenfell victims have received and you’re disgusting.,??,marcccieee,Fri Dec 13 11:38:42 +0000 2019,0,65,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,1,0
1205451984305831937,"This really says a lot @jeremycorbyn, the future is red. #notmygovernment https://t.co/a0cWNOblKl",Becca??,tenenbaumroyals,Fri Dec 13 11:38:43 +0000 2019,0,32,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,https://pbs.twimg.com/media/ELp6wCdX0AExWvW.jpg ,0,1,1
1205451986503643136,"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",Aoife Sherry,xaoifesherryx,Fri Dec 13 11:38:44 +0000 2019,0,1233,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,2,0
1205451986268807168,"I don’t think I’ve ever been so worried about the future of this country as I am today. It’s sad that people cannot see past Brexit to fight for the rights of the poor, the NHS, and for the end of austerity #notmygovernment",Gemma,GemmaRoseG,Fri Dec 13 11:38:44 +0000 2019,0,470,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,0,1,0
1205451985497051136,And the fact that the Tories are now labelling themselves as 'The People's Government' - is laughable and makes me want to be sick. All I can say is #NotMyPrimeMinister #notmygovernment,??????????????Minister4BanditsWhims??????????????,HelenArmet,Fri Dec 13 11:38:44 +0000 2019,0,1,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,2,0
1205451996536414208,"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",SherlockedWebhead,Sherlockedwebhd,Fri Dec 13 11:38:46 +0000 2019,0,1446,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,1,0
1205451996221886469,"The media made out that @jeremycorbyn was an idiot and a racist... but then y'all go vote for an actual racist and idiot. Not to mention homophobic. When I voted for Labour last night, I had a tiny bit of hope people would see sense and do the same.

Well done.

#notmygovernment",liss | rip corbyn :(,sevenseasoftay,Fri Dec 13 11:38:46 +0000 2019,0,1,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,1,1
1205451995546607616,"good to know racism is more important than free healthcare to the brits,, y'all really fucked up on this one #notmygovernment",W~ #ENDViolence #VoteLabour,Widzz_icicles,Fri Dec 13 11:38:46 +0000 2019,0,239,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,1,0
1205451994615484416,"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",Master_Yoda_Knows_Best,PowerSocrates,Fri Dec 13 11:38:46 +0000 2019,0,1446,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,1,0
1205451994229551104,"What have you done Britain?

I no longer feel proud to be British when we vote for poverty and the loss of our NHS.

Like the USA have just voted in a criminal to run this country into the ground

I just feel numb right now, stabbed in the back by my own class

#notmygovernment",Zophrix,Zophrix2,Fri Dec 13 11:38:46 +0000 2019,0,376,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,0,1,0
1205451993239752705,"I don’t think I’ve ever been so worried about the future of this country as I am today. It’s sad that people cannot see past Brexit to fight for the rights of the poor, the NHS, and for the end of austerity #notmygovernment",??Merrydog7209YT??,Gamerdog7209_YT,Fri Dec 13 11:38:46 +0000 2019,0,0,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Tweet,,,0,1,0
1205452005197697025,"The rich will get richer and the poor will get poorer. The number of food banks will go up and families will suffer, homelessness will go up, the NHS is fucked and ultimately people will die. All because people thought about them selves and no one else. #notmygovernment",??,marcccieee,Fri Dec 13 11:38:48 +0000 2019,0,1446,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,1,0
1205452005659095046,"I will NEVER support such selfish, ignorant and uncaring leaders #notmygovernment",??????????????Minister4BanditsWhims??????????????,HelenArmet,Fri Dec 13 11:38:49 +0000 2019,0,1,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,1,0
1205452012046999553,"They're calling themselves ""The People's Government"". They make me feel sick. 

#notmygovernment",Master_Yoda_Knows_Best,PowerSocrates,Fri Dec 13 11:38:50 +0000 2019,0,574,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,1,0
1205452016639762432,"I'd like to thank the great British public. I'd like to thank them for believing in lies.  For rejecting boring things like truth and facts. For putting self before others. For saying 'Fuck you' to their children. You deserve me. 
#ElectionResults2019 #notmygovernment",MaryChubb,ChubbMary,Fri Dec 13 11:38:51 +0000 2019,0,131,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,2,0
1205452023069577217,"People using #notmygovernment, suck it up,  losers! The Conservatives won a MASSIVE majority in a DEMOCRATIC election, so, it IS your government!",Sue,AdoreAppys,Fri Dec 13 11:38:53 +0000 2019,0,22,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,0,1,0
1205452034910146562,"Waking up in a country, that has a PM openly endorsed by Trump, Tommy Robinson, and Katie Hopkins brings new meaning to Friday the 13th. 

The UK deserves everything that coming its way.

#NotMyPrimeMinister #NotMyGovernment",Master_Yoda_Knows_Best,PowerSocrates,Fri Dec 13 11:38:55 +0000 2019,0,1233,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,2,0
1205452032917856256,"They're calling themselves ""The People's Government"". They make me feel sick. 

#notmygovernment",Amy #SayGoodbyeToTheNHS,amydecimatio,Fri Dec 13 11:38:55 +0000 2019,0,574,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,0,1,0
1205452037502177280,"#notmygovernment  The people of the UK have voted quite clearly for:
1. the end of the UK
2. a hard or no deal Brexit for England and Wales
3. a reduction in democratic and human rights
4. a reduction in free health and social care",Leicestershire European Movement ??,LeicsEm,Fri Dec 13 11:38:56 +0000 2019,0,1,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,1,0
1205452043089002496,"I'm sorry. I'm sorry to those on the streets, I'm sorry to those families surviving on food banks, I'm sorry to the children with no heating at home, I'm sorry to those who despite living in the 5th richest country are living in poverty. I'm so sorry. ?? #notmygovernment",Anna Coopey,anna_coopey,Fri Dec 13 11:38:57 +0000 2019,0,416,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,1,0
1205452043084816384,"I'd like to thank the great British public. I'd like to thank them for believing in lies.  For rejecting boring things like truth and facts. For putting self before others. For saying 'Fuck you' to their children. You deserve me. 
#ElectionResults2019 #notmygovernment",Leo Tsang,LegoStan,Fri Dec 13 11:38:57 +0000 2019,0,131,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,,0,2,0
1205452041453293569,"I AM MOVING TO CANADA, I can’t stay in this country anymore ????????#notmygovernment #UKElection https://t.co/aNOxzacJKF",Name cannot be blank,BojoIsAWasteman,Fri Dec 13 11:38:57 +0000 2019,0,252,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,Photo,https://pbs.twimg.com/media/ELp5FfdWoAAPNY2.jpg ,0,2,0
1205452040996085760,"I'd like to thank the great British public. I'd like to thank them for believing in lies.  For rejecting boring things like truth and facts. For putting self before others. For saying 'Fuck you' to their children. You deserve me. 
#ElectionResults2019 #notmygovernment",Sarah Thacker,SarahLuciaT,Fri Dec 13 11:38:57 +0000 2019,0,131,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,2,0
1205452045102256128,"Well, I'm miserable this morning for fairly obvious reasons. However, I'm excited to release our latest podcast this evening. 

'Top Five Moments of the 2010s' 

6pm GMT. ??5?

#WrestlingCommunity #AEWonTNT #NXT #notmygovernment https://t.co/aivsR27IJy",“Da” Podcast,dapodcastdap,Fri Dec 13 11:38:58 +0000 2019,0,2,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,GIF,https://video.twimg.com/tweet_video/ELqX1nbWkAEkt46.mp4 ,0,4,0
1205452043969859584,"I've had mud and rocks thrown at me for wearing a veil, Ive gotten islamophobe comments on the way home from long days at uni, being called a letterbox has become normal. The thought of the country being led by one of the biggest racists is truly devastating #notmygovernment",Sammy,SameyahAhmed,Fri Dec 13 11:38:58 +0000 2019,0,66,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,1,0
1205452051695702017,"I'd like to thank the great British public. I'd like to thank them for believing in lies.  For rejecting boring things like truth and facts. For putting self before others. For saying 'Fuck you' to their children. You deserve me. 
#ElectionResults2019 #notmygovernment",Urs,UrsieGrace,Fri Dec 13 11:38:59 +0000 2019,0,131,English,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Retweet,,,0,2,0
1205452051339268097,now you all need to stop pretending it's only the 1% or incredibly rich private school lads who vote Tory and recognise it's your mates and your colleagues and your family. stop distancing yourself from the problem and start TALKING about fucking POLITICS #notmygovernment,W~ #ENDViolence #VoteLabour,Widzz_icicles,Fri Dec 13 11:38:59 +0000 2019,0,991,English,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,,0,1,0
